"","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
"56",-0.99677544,-0.99725636,-0.99542164,-0.99946399,-0.99862466,-0.9967349,-0.99483938,-0.99351915,-0.99515973,-0.99914537,-0.99548843,-0.99423868,-0.99885537,-0.99813088,-0.99741291,-0.99827359,-0.99827359,-0.99587063,-0.99444823,-0.99912404,-0.99682163,-0.9977321,-0.995386,-0.99470473,-0.99325372,-0.99511218,-0.9993898,-0.99460984,-0.99472831,-0.99828295,-0.99267283,-0.99385786,-0.99936052
"57",-0.99492812,-0.99835905,-0.99201143,-0.99962828,-0.99920964,-0.99716251,-0.99236682,-0.99271816,-0.9916361,-0.9991156,-0.99488749,-0.99445568,-0.99865891,-0.99809354,-0.99696266,-0.99587294,-0.99587294,-0.99318822,-0.99621972,-0.99919122,-0.99492265,-0.99919054,-0.9920588,-0.99222801,-0.99336245,-0.99092067,-0.99933533,-0.99391749,-0.99582028,-0.99650887,-0.99209042,-0.99608841,-0.99894755
"58",-0.9944254,-0.99487263,-0.99488582,-0.99921306,-0.99941854,-0.9987835,-0.99194015,-0.99056545,-0.99262026,-0.99897201,-0.99445478,-0.9861557,-0.9982894,-0.99746648,-0.99688103,-0.99633327,-0.99633327,-0.99338638,-0.99394818,-0.99872606,-0.99449739,-0.99567657,-0.99556989,-0.99196416,-0.99227922,-0.99400964,-0.9991101,-0.99363811,-0.98589917,-0.99629933,-0.99218464,-0.99333786,-0.99870387
"59",-0.99647493,-0.99406876,-0.99186131,-0.99834188,-0.9963227,-0.99651469,-0.99469772,-0.99153221,-0.99342673,-0.99917255,-0.99399074,-0.9948031,-0.99885506,-0.99797965,-0.99661481,-0.99472458,-0.99472458,-0.99453129,-0.99774873,-0.99867217,-0.99681573,-0.99420858,-0.99148221,-0.99462607,-0.99090131,-0.9931454,-0.99935123,-0.99287884,-0.9950569,-0.99533504,-0.99404556,-0.9978802,-0.99833283
"60",-0.99628711,-0.99219394,-0.99020448,-0.99573115,-0.99797044,-0.99812413,-0.99435908,-0.9878187,-0.99296768,-0.99924487,-0.99576488,-0.99377387,-0.99972792,-0.99896022,-0.99560969,-0.99389022,-0.99389022,-0.99438856,-0.99804238,-0.99933286,-0.99674939,-0.99309365,-0.98948484,-0.99462863,-0.99011123,-0.99259169,-0.99920646,-0.99483362,-0.99380408,-0.99435238,-0.99288778,-0.99803195,-0.99909877
"61",-0.99478811,-0.99103132,-0.99318722,-0.9981733,-0.997281,-0.99339642,-0.99220776,-0.98626707,-0.99270232,-0.99960009,-0.99594504,-0.99434839,-0.99981405,-0.9985712,-0.99559588,-0.99579684,-0.99579684,-0.99567961,-0.99852708,-0.99923411,-0.99564117,-0.99184777,-0.99341508,-0.99350502,-0.98682994,-0.99326973,-0.9995902,-0.9950006,-0.99488986,-0.99745177,-0.9941316,-0.99858622,-0.99928455
"62",-0.99551063,-0.99554804,-0.9940008,-0.99768896,-0.99731442,-0.9965967,-0.99252096,-0.99257303,-0.99280008,-0.99885209,-0.99518579,-0.99511471,-0.99770712,-0.99821401,-0.99683583,-0.99701193,-0.99701193,-0.99613653,-0.99904418,-0.99869226,-0.99577676,-0.99578506,-0.99471737,-0.99258743,-0.99266717,-0.99402778,-0.99911868,-0.99443908,-0.99528288,-0.99729675,-0.99439907,-0.9990069,-0.99845846
"63",-0.99614315,-0.99596875,-0.9948886,-0.99886802,-0.99778162,-0.99646996,-0.99331535,-0.99446285,-0.99278437,-0.99843598,-0.99491371,-0.9943792,-0.99739987,-0.99823857,-0.99667168,-0.99868238,-0.99868238,-0.99660017,-0.99800631,-0.99862726,-0.99658088,-0.99642248,-0.99535591,-0.99421221,-0.99512357,-0.99357456,-0.99876663,-0.99428525,-0.99449132,-0.9986522,-0.99673367,-0.99804483,-0.99853391
"64",-0.99523683,-0.99581009,-0.99443045,-0.999274,-0.99791058,-0.99503772,-0.99130441,-0.99392468,-0.99287189,-0.99904601,-0.99431845,-0.99335143,-0.99930533,-0.99769529,-0.99587538,-0.99877904,-0.99877904,-0.99440637,-0.99717953,-0.998737,-0.99609844,-0.99608554,-0.99408934,-0.99256906,-0.99471291,-0.99259655,-0.99898397,-0.99337948,-0.99331486,-0.99863947,-0.99606696,-0.99708838,-0.99840436
"65",-0.66129361,-0.71335257,-0.70115517,-0.31213364,-0.77139191,-0.62099753,-0.919918,-0.86741319,-0.9290315,-0.88716564,-0.91599042,-0.87226754,-0.93524056,-0.93776472,-0.93483004,-0.41726279,-0.41726279,-0.86582785,-0.79933651,-0.91945032,-0.65825324,-0.6965821,-0.70531714,-0.93244267,-0.88786172,-0.94207282,-0.88720193,-0.91605302,-0.88165396,-0.47576196,-0.86628146,-0.78956074,-0.90994766
"66",-0.95859648,-0.90805582,-0.98466948,-0.90640588,-0.91499999,-0.98786371,-0.98258651,-0.98459127,-0.98081566,-0.94532037,-0.97907302,-0.8614257,-0.98745773,-0.98708777,-0.99042969,-0.92188864,-0.92188864,-0.98006107,-0.84458764,-0.98723543,-0.95311651,-0.89501868,-0.99104596,-0.98475582,-0.98908843,-0.9842554,-0.94539767,-0.97892589,-0.86993672,-0.91479967,-0.97572739,-0.83823923,-0.9872632
"67",-0.63313536,-0.18977503,-0.31933629,-0.85563269,-0.96354752,-0.89836031,-0.87762809,-0.65065842,-0.83940869,-0.42283371,-0.78810663,-0.56517871,-0.60586863,-0.89932747,-0.81663018,0.064073395,0.064073395,-0.66085342,-0.21074593,-0.69583753,-0.59792408,-0.15788015,-0.26673644,-0.89850916,-0.6535219,-0.86326895,-0.44130719,-0.77061732,-0.587152,0.085678963,-0.59248301,-0.20359081,-0.64139664
"68",-0.63732529,-0.12769222,-0.25892403,-0.33694561,-0.6855982,-0.39074878,-0.87257116,-0.64257101,-0.83199907,-0.38879976,-0.74479878,-0.59595082,-0.5884292,-0.89356735,-0.81213818,-0.1266784,-0.1266784,-0.68634475,-0.23749421,-0.71704468,-0.59362341,-0.082021234,-0.17499567,-0.89167443,-0.64779561,-0.8546971,-0.40513477,-0.71526611,-0.62155844,-0.11108042,-0.64267705,-0.2351279,-0.68522496
"69",-0.80390335,-0.74174219,-0.60538234,-0.70640252,-0.83510249,-0.70659949,-0.9641889,-0.91507673,-0.95496396,-0.80797336,-0.92489146,-0.92594262,-0.88165198,-0.96388666,-0.95947402,-0.7780501,-0.7780501,-0.94913627,-0.75933208,-0.92582469,-0.79528766,-0.72866336,-0.58065442,-0.96880155,-0.92342213,-0.96386746,-0.81971179,-0.92203477,-0.94246788,-0.80375155,-0.95467415,-0.77207963,-0.92066111
"70",-0.75599409,-0.64257064,-0.6955007,-0.78654516,-0.78429151,-0.68993069,-0.83892922,-0.79581029,-0.8821034,-0.63256602,-0.78301797,-0.62485358,-0.67295977,-0.87982746,-0.85893273,-0.70007559,-0.70007559,-0.79163541,-0.43782608,-0.73505633,-0.74773772,-0.65709837,-0.69274327,-0.8509183,-0.83732236,-0.89370215,-0.73703623,-0.77656454,-0.65428401,-0.73690231,-0.74626649,-0.55289109,-0.75641948
"71",-0.59939182,0.53250573,0.0043240256,-0.57217277,-0.72466654,-0.78630016,-0.64824281,-0.25032928,-0.61258935,-0.081294431,-0.67023793,-0.57189809,-0.36262562,-0.72314441,-0.71632539,0.30788151,0.30788151,-0.33962197,0.27340612,-0.53941555,-0.59077718,0.56288903,0.054977589,-0.69447248,-0.36007731,-0.65294977,-0.11375026,-0.67722657,-0.62303729,0.28069657,-0.32035278,0.27991626,-0.49217599
"72",-0.59641047,0.024682958,-0.16040449,-0.24241051,0.069459782,-0.14768193,-0.67369935,-0.26985594,-0.62029149,-0.11708191,-0.70508529,-0.72542219,-0.45691937,-0.74054968,-0.74996313,-0.040902739,-0.040902739,-0.29310124,0.25838625,-0.54078957,-0.59163789,-0.042426101,-0.14414422,-0.72221064,-0.35761019,-0.66152622,-0.21899757,-0.72334622,-0.78386911,-0.10278022,-0.25098304,0.14654068,-0.49043707
"73",-0.91966606,0.075259481,-0.63071563,-0.83322417,0.13696674,-0.51782593,-0.90510028,-0.88601631,-0.91145828,-0.70487231,-0.85821079,-0.8784089,-0.92143767,-0.92801395,-0.94851936,-0.053417618,-0.053417618,-0.85134447,-0.71856338,-0.89968023,-0.92560766,0.18885085,-0.6104376,-0.91017271,-0.90355657,-0.9298109,-0.72434139,-0.85780101,-0.88464973,-0.026812389,-0.82739933,-0.73479036,-0.89052661
"74",-0.97739515,-0.58759988,-0.97067028,-0.97380343,-0.69035884,-0.95687927,-0.97463659,-0.96532216,-0.98959311,-0.94601195,-0.98302707,-0.96470731,-0.97892309,-0.98440393,-0.99161134,-0.7499689,-0.7499689,-0.98009774,-0.90706493,-0.98501114,-0.97788126,-0.56873374,-0.96595169,-0.97690911,-0.96416548,-0.989856,-0.94457602,-0.98526998,-0.96520378,-0.77156888,-0.98139751,-0.89957191,-0.985195
"75",-0.98569313,-0.89590544,-0.98819508,-0.98349779,-0.87756222,-0.98545848,-0.97566868,-0.98006376,-0.9926129,-0.95021471,-0.98811222,-0.96948105,-0.98451196,-0.98667782,-0.99388327,-0.91348682,-0.91348682,-0.98054207,-0.91334379,-0.9843463,-0.98756086,-0.8858831,-0.98742986,-0.97748471,-0.98463728,-0.9924545,-0.95173175,-0.98945513,-0.97049747,-0.91127373,-0.97856496,-0.91073852,-0.98187267
"76",-0.99549458,-0.97982784,-0.99541907,-0.994136,-0.97831578,-0.98857181,-0.99271975,-0.98994592,-0.99590479,-0.96234199,-0.99311406,-0.98134938,-0.99395962,-0.99601352,-0.99616353,-0.9901396,-0.9901396,-0.99676198,-0.93829404,-0.9968233,-0.99653259,-0.97827607,-0.9964054,-0.99342505,-0.99193613,-0.99605154,-0.9621221,-0.99262076,-0.981912,-0.9894907,-0.99570379,-0.93434582,-0.99648845
"77",-0.99458009,-0.98676377,-0.99609334,-0.99194049,-0.97934351,-0.99830591,-0.99155723,-0.99239484,-0.9924286,-0.98176287,-0.99496989,-0.99107732,-0.99353321,-0.99574747,-0.99696431,-0.99211327,-0.99211327,-0.99639147,-0.98035599,-0.9967424,-0.99579669,-0.9857358,-0.99721457,-0.9926056,-0.99321268,-0.9936042,-0.98264523,-0.99560924,-0.99150563,-0.99151132,-0.99726274,-0.97951337,-0.99705279
"78",-0.9931253,-0.990001,-0.99540821,-0.99720491,-0.98764316,-0.99608329,-0.98795958,-0.98934057,-0.99198477,-0.99260027,-0.99691858,-0.99510021,-0.99492425,-0.99568523,-0.99684568,-0.99519865,-0.99519865,-0.99459061,-0.99363406,-0.99682352,-0.99390879,-0.99042758,-0.99647208,-0.98816994,-0.98946822,-0.99225092,-0.99273888,-0.99718389,-0.99555046,-0.99567097,-0.99439161,-0.99335465,-0.99695369
"79",-0.32828019,-0.13715339,-0.18908594,-0.98404763,-0.92892805,-0.93255981,-0.18375939,-0.17046131,-0.6138299,-0.32354578,-0.14193972,-0.456598,-0.34571615,-0.48674954,-0.42150795,-0.23798068,-0.23798068,-0.1650001,-0.16818626,-0.43365401,-0.35670701,-0.19956719,-0.17778017,-0.22825321,-0.12427445,-0.69843617,-0.36807715,-0.11504726,-0.5653109,-0.39958295,-0.18468998,-0.27364953,-0.47637007
"80",-0.22920689,0.016506077,-0.26031088,-0.98396245,-0.91749933,-0.94907823,-0.10835028,-0.018692846,-0.54755884,-0.39925291,-0.088415705,-0.4021575,-0.24989187,-0.45374418,-0.36981311,-0.21339031,-0.21339031,-0.1985903,-0.21605518,-0.43898407,-0.26219727,-0.023857847,-0.32216393,-0.114045,0.0278476,-0.59459456,-0.4613169,-0.0098376617,-0.48985502,-0.42303003,-0.23065634,-0.31462338,-0.49288443
"81",-0.27515786,0.013079871,-0.28437131,-0.96281006,-0.95613091,-0.97190922,-0.17769459,-0.029600637,-0.57950713,-0.44543781,-0.063083329,-0.34705584,-0.2642317,-0.4246765,-0.34254219,-0.2575711,-0.2575711,-0.21994358,-0.29084739,-0.41803191,-0.29352234,-0.057693173,-0.29008541,-0.23589453,-0.0058155748,-0.63286681,-0.48630588,0.0097268728,-0.46935672,-0.43685834,-0.32125627,-0.40140024,-0.48192421
"82",-0.22992354,0.17391077,-0.21338751,-0.98110011,-0.96439894,-0.96430389,-0.12048623,0.028659631,-0.52146493,-0.36040537,0.042333424,-0.2761384,-0.10205315,-0.24344225,-0.31157714,-0.19511453,-0.19511453,-0.17393461,-0.090123903,-0.22944178,-0.26312557,0.087855316,-0.21697496,-0.13227926,0.020367181,-0.55284935,-0.4234905,0.044652222,-0.37656508,-0.37621527,-0.23261183,-0.27464609,-0.29922633
"83",-0.22657692,0.16428792,-0.12254496,-0.97692745,-0.98859597,-0.9604447,-0.19243345,0.053981333,-0.46932414,-0.37755748,0.13371503,-0.30814814,-0.12906742,-0.19010724,-0.41834914,-0.21102536,-0.21102536,-0.14985071,-0.044636319,-0.21277224,-0.22680227,0.11880106,-0.14635155,-0.16922718,0.055776797,-0.51021094,-0.4223431,0.17601624,-0.3885971,-0.38785963,-0.20103653,-0.24624861,-0.30033796
"84",-0.22453699,0.022312942,-0.11319624,-0.98531496,-0.98019454,-0.96626457,-0.24577701,-0.020566631,-0.46593017,-0.51085478,0.026422841,-0.37242435,-0.287501,-0.29241241,-0.48255501,-0.23776722,-0.23776722,-0.19927244,-0.16730755,-0.37442998,-0.19997071,-0.062099119,-0.11065828,-0.25753842,-0.052800462,-0.49547394,-0.56299575,0.055512057,-0.44288023,-0.37817216,-0.25781592,-0.30735586,-0.46501488
"85",-0.23395567,0.034774517,-0.16193047,-0.98994516,-0.95439711,-0.97017613,-0.10173292,-0.053477323,-0.49861984,-0.50430997,-0.10197017,-0.32240541,-0.24189501,-0.36814485,-0.40959039,-0.23418525,-0.23418525,-0.15836859,-0.25609966,-0.42371876,-0.26347693,0.008517917,-0.17781648,-0.11202062,-0.010835726,-0.53828508,-0.53891142,-0.082039892,-0.40013872,-0.40610227,-0.19450513,-0.37690138,-0.50292913
"86",-0.24708664,0.055164926,-0.20856333,-0.98032152,-0.9839185,-0.96877668,-0.015193506,0.0051255923,-0.49424157,-0.47230941,-0.061530134,-0.29837084,-0.20694617,-0.34268862,-0.34387753,-0.23084634,-0.23084634,-0.061633391,-0.24908129,-0.37066839,-0.27172376,0.019494247,-0.23757804,0.051579153,0.080495392,-0.5521501,-0.52062201,-0.04115117,-0.38854764,-0.42757093,-0.032996374,-0.38477677,-0.43963334
"87",-0.3530986,-0.01738215,-0.1278076,-0.9850642,-0.94652431,-0.83709377,-0.30650885,-0.068948743,-0.60594792,-0.46501506,-0.16740045,-0.43151087,-0.28902666,-0.49804596,-0.54948827,-0.32073899,-0.32073899,-0.27400211,-0.22792935,-0.46330737,-0.38657078,-0.055909878,-0.098385402,-0.34905958,-0.032820151,-0.64777257,-0.50858961,-0.12194059,-0.51041089,-0.46375538,-0.36040189,-0.30476058,-0.48842516
"88",-0.26294183,0.11127781,-0.21270027,-0.99082894,-0.98245209,-0.91471331,-0.20323289,0.071281747,-0.50076699,-0.46773904,-0.088727759,-0.37812283,-0.1997635,-0.46388403,-0.42599171,-0.24223487,-0.24223487,-0.16984307,-0.25342387,-0.43292775,-0.27364908,0.042382333,-0.24038519,-0.23775165,0.12142791,-0.54573562,-0.52341889,-0.039331806,-0.46859871,-0.40834585,-0.29820284,-0.32354691,-0.4513102
"89",-0.2607049,0.027917204,-0.2265457,-0.98898889,-0.99000079,-0.92855391,-0.17219386,-0.068312343,-0.50717565,-0.51115059,-0.098407942,-0.3493255,-0.25293354,-0.462935,-0.39017635,-0.2590426,-0.2590426,-0.16995986,-0.28436434,-0.46969061,-0.28372378,-0.00060358452,-0.22692835,-0.18124372,-0.02118834,-0.53461719,-0.55327845,-0.024582546,-0.43039089,-0.39548541,-0.21444218,-0.37380292,-0.516967
"90",-0.23902985,0.072865343,-0.24720444,-0.98783704,-0.993833,-0.95108339,-0.10057023,-0.033826936,-0.54400891,-0.49171175,-0.065042631,-0.31606302,-0.24170042,-0.35470816,-0.39392242,-0.25305003,-0.25305003,-0.16172564,-0.25447801,-0.41836589,-0.2675901,0.0333544,-0.24801824,-0.10160387,0.016051207,-0.58656564,-0.52210762,-0.08680965,-0.4016197,-0.4324654,-0.22363449,-0.3493227,-0.46060184
"91",-0.20097415,0.13235411,-0.22023423,-0.98403915,-0.9792264,-0.95247094,-0.15591105,0.058591159,-0.49444866,-0.43666047,0.03394737,-0.30922493,-0.1709756,-0.30613491,-0.38388653,-0.21278856,-0.21278856,-0.20366331,-0.20769179,-0.35678785,-0.20242093,0.15166689,-0.26403888,-0.1530197,0.17865505,-0.52862194,-0.45102377,0.083256156,-0.38366033,-0.37214606,-0.27939285,-0.31441572,-0.37255783
"92",-0.16865626,0.19033573,-0.1404726,-0.98228157,-0.97078768,-0.96034794,-0.16651885,0.17001521,-0.43981611,-0.45932476,0.034665288,-0.32584284,-0.1951596,-0.26988336,-0.36233493,-0.14299831,-0.14299831,-0.10006713,-0.16899804,-0.2855736,-0.14326479,0.16319435,-0.19593143,-0.15971427,0.26048314,-0.48149697,-0.49125647,0.064627021,-0.43796308,-0.31689723,-0.097456627,-0.28294851,-0.33084143
"93",-0.20842457,0.23479071,-0.15926287,-0.95867188,-0.9626832,-0.97325368,-0.11675796,0.22370706,-0.44241294,-0.51392579,-0.050255776,-0.2828863,-0.27564792,-0.31532794,-0.27382886,-0.15547409,-0.15547409,-0.086472346,-0.26457853,-0.34351191,-0.20627066,0.18103324,-0.18672309,-0.11438034,0.28472732,-0.50271533,-0.55411036,-0.01597055,-0.38260535,-0.34641,-0.15403764,-0.38562721,-0.39315099
"94",-0.22054434,0.16981657,-0.21230566,-0.98071351,-0.97632552,-0.97308252,-0.043791913,0.099639636,-0.48190249,-0.47216816,-0.027794022,-0.26281941,-0.23434166,-0.32301273,-0.26892701,-0.22499279,-0.22499279,-0.11724214,-0.21431024,-0.35180971,-0.25456565,0.08912876,-0.22484644,-0.038082737,0.099341719,-0.53754143,-0.5063008,0.035207478,-0.36580919,-0.40451684,-0.23700181,-0.34667919,-0.40042849
"95",-0.20551618,0.1060062,-0.21092443,-0.97754308,-0.97978106,-0.96895106,0.0069949798,0.002761854,-0.48606746,-0.41936161,-0.012322999,-0.30791562,-0.15692958,-0.28572187,-0.34392571,-0.20792297,-0.20792297,-0.041082481,-0.11301552,-0.2910263,-0.22392465,0.029630075,-0.22930848,0.044038993,0.037952585,-0.5319877,-0.45985076,0.032708055,-0.39403883,-0.38831632,-0.054349766,-0.23155516,-0.32515791
"96",-0.24864532,0.13322913,-0.17954697,-0.97322211,-0.98866929,-0.97396777,-0.052666233,-0.011569978,-0.4948847,-0.42216651,-0.013167728,-0.29260458,-0.12239614,-0.24923106,-0.38030747,-0.20806055,-0.20806055,-0.10512383,-0.12499318,-0.25113264,-0.29312949,0.070485748,-0.19942678,-0.021832203,0.026439916,-0.53510118,-0.47210504,-0.024013313,-0.40207336,-0.38895614,-0.096090417,-0.30197348,-0.32888667
"97",-0.30312548,0.15260681,-0.17429778,-0.98064628,-0.95426823,-0.96146553,-0.080002637,0.080883395,-0.51619977,-0.44827352,0.051216271,-0.26886698,-0.13228847,-0.19251285,-0.36739621,-0.24002292,-0.24002292,-0.12212111,-0.099522253,-0.19401136,-0.33997374,0.075600086,-0.17422927,-0.04367751,0.082853004,-0.55805277,-0.48419664,0.036567426,-0.38778165,-0.41830027,-0.11600375,-0.28667994,-0.32881358
"98",-0.36323752,0.036867249,-0.24415899,-0.98879596,-0.97559339,-0.96771701,-0.16529632,0.072032833,-0.51618121,-0.50437893,0.015762644,-0.30003199,-0.24309615,-0.28409765,-0.40483479,-0.26627391,-0.26627391,-0.14358044,-0.14268962,-0.30304085,-0.44057116,-0.020728637,-0.25777483,-0.1934965,0.12153153,-0.53872232,-0.53889621,0.045752512,-0.41702966,-0.42225968,-0.11953962,-0.30415416,-0.39035666
"99",-0.18344442,0.14107588,-0.22568941,-0.98434504,-0.9858116,-0.82785828,-0.067573384,0.066278536,-0.50920898,-0.45595247,0.030218936,-0.26607028,-0.25207504,-0.31816424,-0.32512016,-0.20362526,-0.20362526,-0.11268336,-0.26132279,-0.38555145,-0.2015629,0.080220524,-0.26160658,-0.12981224,0.078647374,-0.57523195,-0.51730061,0.054090936,-0.36488007,-0.45130248,-0.1854781,-0.40587447,-0.47367033
"100",-0.11171737,0.11113028,-0.22183256,-0.96013205,-0.978614,-0.94509954,0.015954634,0.020949223,-0.53052568,-0.48266333,-0.02208894,-0.3105725,-0.278203,-0.38913764,-0.34033761,-0.1833052,-0.1833052,-0.076899022,-0.23547414,-0.44745156,-0.14057312,0.087626876,-0.25071543,-0.058146296,0.068633721,-0.63254694,-0.4977263,0.03598613,-0.42705194,-0.40432436,-0.15457071,-0.33204219,-0.48223636
"101",-0.1393703,0.038038012,-0.26684056,-0.95545869,-0.97999716,-0.94824063,-0.028529194,-0.010069102,-0.56488149,-0.49677092,-0.08035097,-0.36284538,-0.19676676,-0.3099679,-0.36100167,-0.24087174,-0.24087174,-0.13172475,-0.22935232,-0.31259403,-0.15468407,0.011404976,-0.26816235,-0.10956803,0.028760454,-0.64148396,-0.53423662,-0.094185659,-0.44403162,-0.42086558,-0.3048822,-0.3615454,-0.37921508
"102",-0.17123888,0.20123607,-0.26158873,-0.98113071,-0.98894779,-0.97711602,-0.029343053,0.25624346,-0.48275693,-0.46948578,0.032367693,-0.30173541,-0.1112245,-0.11567141,-0.27546421,-0.16345806,-0.16345806,0.055555796,-0.13818532,-0.12044922,-0.20036871,0.15629484,-0.31082511,-0.12884595,0.28202866,-0.53528069,-0.51689717,-0.0098015489,-0.41485024,-0.36757695,-0.055870716,-0.30043308,-0.14526252
"103",-0.2372253,0.22348838,-0.22901343,-0.98081539,-0.99280021,-0.97654025,-0.1389674,0.28386653,-0.49038004,-0.44777597,0.055891583,-0.30133812,-0.17113313,-0.14115854,-0.36789958,-0.135501,-0.135501,0.053617929,-0.11513234,-0.16298274,-0.24188591,0.12374944,-0.26139909,-0.1887704,0.23418064,-0.53935864,-0.53752582,0.053384941,-0.37268498,-0.31192581,-0.029341473,-0.30170548,-0.20925775
"104",-0.2514616,0.27005499,-0.18501917,-0.98145764,-0.98200461,-0.9733533,-0.13218033,0.29392746,-0.49133816,-0.45538127,0.069813254,-0.34900948,-0.15328742,-0.21289807,-0.46422858,-0.12111633,-0.12111633,0.014729942,-0.11111527,-0.25478179,-0.27228351,0.18286466,-0.18961124,-0.13176404,0.34588427,-0.49132705,-0.52808092,0.10426562,-0.40880947,-0.33226361,-0.021848235,-0.28821455,-0.37097505
"105",-0.23004356,0.18733455,-0.16425491,-0.97962201,-0.95156888,-0.96271573,-0.15428198,0.16297886,-0.53678301,-0.50627991,0.0092188409,-0.36831531,-0.18910297,-0.27999397,-0.48979073,-0.1574232,-0.1574232,-0.067012367,-0.18180899,-0.29858896,-0.25356882,0.085681575,-0.19645951,-0.19107095,0.16432777,-0.562484,-0.56941851,0.036521428,-0.4453898,-0.35198053,-0.069383752,-0.34581942,-0.39936344
"106",-0.19810732,-0.0046376926,-0.18503809,-0.95948037,-0.98406972,-0.96468427,-0.15415699,-0.062067882,-0.58732491,-0.54702492,-0.073083343,-0.38671403,-0.28098963,-0.38880511,-0.45768788,-0.2251967,-0.2251967,-0.19153489,-0.24228744,-0.42317337,-0.2089881,-0.072051001,-0.15953272,-0.16967917,-0.04963155,-0.65072632,-0.59511019,-0.028177781,-0.45976081,-0.38048312,-0.22728925,-0.35178264,-0.49782738
"107",-0.19869979,0.13432199,-0.17723723,-0.99038534,-0.98497605,-0.96773304,-0.048773463,0.096493976,-0.50771295,-0.50791561,-0.010991653,-0.34020651,-0.19883364,-0.32634804,-0.35025523,-0.15965905,-0.15965905,-0.066587764,-0.18043843,-0.34890167,-0.20945091,0.052367883,-0.18944016,-0.057271875,0.12994694,-0.55316504,-0.5505884,0.048823244,-0.4388233,-0.35713929,-0.15557509,-0.30999068,-0.41546378
"108",-0.2469644,0.29855783,-0.20575302,-0.98892596,-0.97937972,-0.97690052,-0.081203975,0.24297476,-0.49183255,-0.48177333,0.013741497,-0.31572741,-0.20600776,-0.34147491,-0.28379509,-0.1863706,-0.1863706,-0.060305933,-0.19549783,-0.36498378,-0.28363584,0.24153746,-0.22806095,-0.1274032,0.29601223,-0.52893908,-0.50437561,0.06912718,-0.41003426,-0.3876761,-0.11642689,-0.28341605,-0.40259904
"109",-0.2739845,0.25843788,-0.22578754,-0.98890675,-0.94058126,-0.95996311,-0.14904453,0.22488111,-0.51857424,-0.45651035,0.012341046,-0.32178859,-0.17503,-0.33935405,-0.32279514,-0.25965723,-0.25965723,-0.11614363,-0.20471308,-0.36668668,-0.28844704,0.16155104,-0.23268177,-0.1798767,0.21862924,-0.54176533,-0.51716779,0.068541157,-0.39929844,-0.40762296,-0.1898893,-0.30757282,-0.43098331
"110",-0.29396729,0.18968054,-0.22527463,-0.97333572,-0.98034353,-0.9534891,-0.13406131,0.14857472,-0.53567953,-0.44989473,0.041568905,-0.30846622,-0.12542018,-0.27286228,-0.41985431,-0.24911625,-0.24911625,-0.12726716,-0.14972158,-0.30844168,-0.3520274,0.15704576,-0.23099462,-0.200194,0.19898368,-0.59483319,-0.48503534,0.069468459,-0.40466947,-0.41305487,-0.19893948,-0.31950765,-0.42342258
"111",-0.31223717,0.12700096,-0.2522831,-0.98501426,-0.96833214,-0.95365122,-0.13233208,0.068705955,-0.58462858,-0.48169764,0.010786752,-0.30636273,-0.19835482,-0.28847986,-0.43958539,-0.25310151,-0.25310151,-0.1506556,-0.14860995,-0.31878729,-0.34397247,0.061571765,-0.26727924,-0.14788774,0.097215283,-0.61559343,-0.53257069,0.055081144,-0.39183766,-0.39688383,-0.13135164,-0.30188274,-0.43771207
"112",-0.17845378,0.24283356,-0.14486824,-0.92623445,-0.96044242,-0.93398642,-0.099484175,0.27281995,-0.37464338,-0.43202934,-0.0094472116,-0.30859732,-0.17671963,-0.24802649,-0.39375945,-0.077856582,-0.077856582,-0.040980579,-0.054343677,-0.30047131,-0.19535064,0.19300453,-0.19280265,-0.14471705,0.33159856,-0.43208818,-0.49056651,0.016132458,-0.37931218,-0.27529782,-0.1124273,-0.1767629,-0.36801892
